nqubits,depth,n2gates,nslices,lam,time to build,time to solve,nmoves,isvalid,nxvars,nyvars,time,cxcount,cxdepth
85,89,2482,89,0.0660938532716457,104.16096901893616,1457.535659074783,5788.0,True,75650,8900,26.03,5166,575
86,89,2507,89,0.0653253200940684,105.13863492012024,1494.4643895626068,5833.0,True,76540,8900,26.66,5168,560
87,89,2558,89,0.0645744543458607,108.74545526504517,1481.9664998054504,5950.0,True,77430,8900,26.51,5249,582
88,89,2607,89,0.0638406537282941,110.1825942993164,1527.0180509090424,6072.0,True,78320,8900,27.29,5306,587
89,89,2589,89,0.0631233430122459,114.14680910110474,1535.3174378871918,6025.0,True,79210,8900,27.49,5276,560
90,89,2663,89,0.062421972534332,114.72728657722472,1553.0852982997894,6120.0,True,80100,8900,27.8,5313,565
91,89,2646,89,0.0617360167921965,118.8215992450714,1606.8615367412567,6219.0,True,80990,8900,28.76,5559,566
92,89,2716,89,0.0610649731314118,120.27847647666933,1667.0741147994995,6326.0,True,81880,8900,29.79,5568,592
93,89,2751,89,0.0604083605170955,124.91079211235046,1687.239474773407,6369.0,True,82770,8900,30.2,5603,556
94,89,2771,89,0.0597657183839349,125.97602581977844,1706.6372673511505,6481.0,False,83660,8900,30.54,5653,563
95,89,2784,89,0.0591366055588409,129.45200848579407,1753.5408010482788,6552.0,True,84550,8900,31.38,5686,562
96,89,2860,89,0.0585205992509363,133.3004274368286,1759.593646287918,6515.0,True,85440,8900,31.55,5819,555
97,89,2865,89,0.0579172941040194,138.00805616378784,1801.8238825798037,6508.0,True,86330,8900,32.33,5935,586
98,89,2908,89,0.0573263013070396,140.19506525993347,1814.8145096302032,6632.0,False,87220,8900,32.58,5933,562
99,89,2953,89,0.0567472477584837,141.89122533798218,1817.1644568443296,6763.0,False,88110,8900,32.65,6043,581
100,89,2979,89,0.0561797752808988,149.15345120429993,1868.7258644104004,6798.0,True,89000,8900,33.63,6085,551
